height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,tacklePerGame,interceptionPerGame,foulsPerGame,offsideWonPerGame,clearancePerGame,wasDribbledPerGame,outfielderBlockPerGame,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,goalOwn,ranking
0,0,19,false,true,,Midfielder,England,,EPL,1,1,0,0,0,0,0,0,0,Jaden Philogene-Bidace,Jaden,Philogene-Bidace,411335,Midfielder,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6,1,0,504
0,0,21,false,false,-MC-,M(C),England,ie,EPL,1,1,0,0,0,0,0,0,0,Jayson Molumby,Jayson,Molumby,344324,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6,1,0,505
186,83,25,false,true,-DC-DMC-DR-,"D(CR),DMC",England,ci,EPL,1,1,1,0,0,0,1,0,0,Jean-Philippe Gbamin,Jean-Philippe,Gbamin,129758,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6,11,0,506
0,0,18,false,true,,Defender,England,gb-eng,EPL,1,1,0,0,0,0,0,0,0,William Fish,William,Fish,413631,Defender,32,Man Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6,1,0,507
183,67,21,false,false,-FW-,FW,England,it,EPL,2,2,0,0,0.5,0,0,0,0,Moise Kean,Moise,Kean,328990,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.995,13,0,508
0,0,18,false,true,,Midfielder,England,gb-eng,EPL,2,2,0,0,0,0,0,0,0,Lewis Richardson,Lewis,Richardson,382437,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.98,3,0,509
0,0,19,false,true,,Midfielder,England,de,EPL,1,1,0,0,0,0,0,0,0,Reda Khadra,Reda,Khadra,409093,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.98,4,0,510
169,71,20,false,true,-FW-,FW,England,ie,EPL,4,4,0.25,0,0.25,0,0,0.25,0,Michael Obafemi,Michael,Obafemi,351355,Forward,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.9775,57,0,511
191,93,24,false,true,-FW-,FW,England,br,EPL,3,3,0,0,0,0,0,0.3333333333333333,0,Wesley,Wesley,Moraes Ferreira da Silva,328362,Forward,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.963333333333334,15,0,512
183,75,23,false,false,-FW-,FW,England,it,EPL,2,2,0,0,0,0,0,0,0,Patrick Cutrone,Patrick,Cutrone,329681,Forward,161,Wolves,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.960000000000001,23,0,513
178,77,25,false,true,-DL-,D(L),England,gr,EPL,2,2,0,0,0.5,0,0,0,0,Konstantinos Tsimikas,Konstantinos,Tsimikas,301455,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.96,6,0,514
177,81,26,false,false,-AMR-FW-,"AM(R),FW",England,fr,EPL,11,9,0.18181818181818182,0.09090909090909091,0.8181818181818182,0,0,0.45454545454545453,0,Aboubakar Kamara,Aboubakar,Kamara,243076,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.953636363636363,310,0,515
0,0,21,false,true,-MC-,M(C),England,,EPL,6,4,0.8333333333333334,0.5,0.6666666666666666,0,0.3333333333333333,0.8333333333333334,0,Josh Benson,Josh,Benson,369466,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.94,261,0,516
0,0,18,false,true,,Forward,England,gb-eng,EPL,1,1,0,0,1,0,0,0,0,Liam Delap,Liam,Delap,401254,Forward,167,Man City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.94,39,0,517
0,0,22,false,true,,Forward,England,se,EPL,4,4,0,0,0.25,0,0,0,0,Joel Mumbongo,Joel,Mumbongo,341419,Forward,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.9399999999999995,37,0,518
184,80,25,false,true,-FW-,FW,England,fr,EPL,11,9,0.09090909090909091,0,0.6363636363636364,0,0.09090909090909091,0.18181818181818182,0,Lys Mousset,Lys,Mousset,296332,Forward,163,Sheff Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.9363636363636365,290,0,519
183,78,30,false,false,-FW-,FW,England,tr,EPL,5,5,0,0,0.2,0,0,0.2,0,Cenk Tosun,Cenk,Tosun,77438,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.928,44,0,520
190,80,34,false,true,-GK-,GK,England,es,EPL,3,0,0,0,0,0,2,0,0,Adrián,Adrián,San Miguel del Castillo,73399,Goalkeeper,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.896666666666666,270,0,521
166,55,20,false,true,,Midfielder,England,au,EPL,1,1,0,0,0,0,0,0,0,Tyrese Francois,Tyrese,Francois,382367,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.89,14,0,522
176,68,32,false,false,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-eng,EPL,1,1,0,0,0,0,0,0,0,Theo Walcott,Theo,Walcott,13796,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.87,12,0,523
176,64,32,false,true,-DL-ML-,"D(L),M(L)",England,gb-wls,EPL,1,1,1,0,1,0,0,0,0,Neil Taylor,Neil,Taylor,31558,Defender,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.85,16,0,524
0,0,21,false,false,-DL-,D(L),England,gb-eng,EPL,1,0,0,0,2,0,0,1,0,Jake Vokins,Jake,Vokins,386857,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.83,66,0,525
195,74,27,false,true,-GK-,GK,England,gb-eng,EPL,2,0,0,0,0,0,0.5,0,0,Will Norris,Will,Norris,139866,Goalkeeper,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.775,180,0,526
193,73,24,false,true,-GK-,GK,England,gb-nir,EPL,4,0,0,0,0,0,0.25,0,0,Bailey Peacock-Farrell,Bailey,Peacock-Farrell,300567,Goalkeeper,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.7700000000000005,360,0,527
0,0,19,false,true,,Defender,England,fr,EPL,1,1,0,0,0,0,0,0,0,Allan Tchaptchet,Allan,Tchaptchet,409246,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.74,12,0,528
181,73,32,false,false,-AMC-FW-,"AM(C),FW",England,ng,EPL,1,1,0,0,0,0,0,1,0,Odion Ighalo,Odion,Ighalo,31376,Forward,32,Man Utd,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.74,9,0,529
179,75,19,false,true,,Midfielder,England,ch,EPL,2,1,1,0,0.5,0,0,0,0,Alexandre Jankewitz,Alexandre,Jankewitz,395769,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.675,3,0,530
186,81,39,false,true,-GK-,GK,England,ar,EPL,1,0,0,0,0,0,0,0,0,Willy Caballero,Willy,Caballero,34749,Goalkeeper,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.41,90,0,531
0,0,20,false,true,,Defender,England,gb-eng,EPL,1,0,5,0,1,1,3,0,0,Kayne Ramsay,Kayne,Ramsay,368253,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.06,90,0,532
